DATE,HOUR,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
03/17/20,17,9033,2240,9037,1493,713
03/17/20,18,6609,2240,10380,2981,1251
03/17/20,19,3100,2240,12208,5335,2189
03/17/20,20,2427,2242,13244,6158,2617
03/17/20,21,2351,2243,13413,6091,2315
03/17/20,22,2700,2243,12788,5938,1765
03/17/20,23,2867,2243,12196,5289,1375
03/17/20,24,3025,2243,10949,5129,1080
03/16/20,1,2776,2246,10332,4573,503
03/16/20,2,2661,2247,9739,4606,465
03/16/20,3,2638,2247,9522,4375,521
03/16/20,4,2608,2247,9514,4375,551
03/16/20,5,2597,2248,10360,4100,552
03/16/20,6,2506,2248,11202,4301,930
03/16/20,7,2505,2246,11951,4992,1533
03/16/20,8,3290,2245,12365,5098,1702
03/16/20,9,5242,2244,11778,5069,1150
03/16/20,10,6627,2243,10726,4967,1041
03/16/20,11,7342,2241,10201,4833,1012
03/16/20,12,7579,2242,9777,4734,740
03/16/20,13,7232,2243,9913,4799,638
03/16/20,14,6829,2244,10179,5278,457
03/16/20,15,6908,2243,10052,4890,357
03/16/20,16,7096,2245,9847,4115,651
03/16/20,17,6571,2246,10598,3748,877
03/16/20,18,5475,2246,11647,4347,1046
03/16/20,19,3332,2246,12257,6308,2011
03/16/20,20,2611,2246,13714,6299,2558
03/16/20,21,2537,2246,13964,6372,1897
03/16/20,22,2913,2245,13264,6222,1346
03/16/20,23,2854,2244,12250,6073,867
03/16/20,24,2857,2244,11049,5758,763
03/15/20,1,3345,2249,9693,4297,838
03/15/20,2,3031,2250,9142,4276,920
03/15/20,3,2859,2250,8932,4090,915
03/15/20,4,2670,2251,8910,3994,928
03/15/20,5,2921,2250,8737,3827,942
03/15/20,6,2947,2249,9050,3666,1131
03/15/20,7,2948,2249,9234,4156,1182
03/15/20,8,3553,2248,9113,4045,1165
03/15/20,9,5824,2247,7877,3449,1008
03/15/20,10,7802,2245,5913,3633,897
03/15/20,11,9028,2245,4775,3380,952
03/15/20,12,9564,2244,4986,3306,614
03/15/20,13,10936,2245,4628,2452,396
03/15/20,14,11023,2246,4533,2058,326
03/15/20,15,10857,2247,4688,1866,359
03/15/20,16,10329,2247,5480,1716,347
03/15/20,17,9453,2247,6622,2052,476
03/15/20,18,7983,2247,7667,2992,1016
03/15/20,19,3909,2247,10724,4933,1754
03/15/20,20,2763,2248,11869,5816,2372
03/15/20,21,2670,2247,12041,5918,2105
03/15/20,22,2745,2246,11796,5551,1820
03/15/20,23,2713,2246,11727,4802,1244
03/15/20,24,2668,2246,11055,4480,803
03/14/20,1,4172,2251,8903,5691,493
03/14/20,2,3746,2252,8465,5683,463
03/14/20,3,3321,2252,8242,5850,426
03/14/20,4,3053,2252,8170,5938,383
03/14/20,5,2944,2252,8112,6151,393
03/14/20,6,3141,2251,8477,5888,470
03/14/20,7,2900,2250,8388,6223,1056
03/14/20,8,3527,2250,9156,5332,1073
03/14/20,9,6068,2248,8625,3991,922
03/14/20,10,8366,2248,7681,2903,646
03/14/20,11,9942,2249,6971,2464,371
03/14/20,12,9981,2249,6598,2651,328
03/14/20,13,10392,2250,6298,2465,343
03/14/20,14,10617,2250,6426,1952,356
03/14/20,15,10458,2250,6798,1925,408
03/14/20,16,9506,2250,7213,2687,448
03/14/20,17,8241,2249,7839,3155,793
03/14/20,18,5576,2249,9388,4151,1520
03/14/20,19,3379,2249,11672,4672,2047
03/14/20,20,2663,2249,13130,5031,2345
03/14/20,21,2747,2249,12824,5205,2064
03/14/20,22,2708,2249,12319,5144,1833
03/14/20,23,2841,2248,11490,5009,1407
03/14/20,24,3037,2249,10168,5194,1003
03/13/20,1,3129,2255,9995,5615,647
03/13/20,2,2933,2255,9819,5227,519
03/13/20,3,2832,2255,9844,4849,509
03/13/20,4,2716,2254,9894,4786,512
03/13/20,5,2777,2253,9919,5170,511
03/13/20,6,2907,2252,10062,5518,1001
03/13/20,7,2931,2250,10919,5915,1815
03/13/20,8,3575,2250,11919,5795,1942
03/13/20,9,5793,2250,11465,4950,1279
03/13/20,10,7687,2250,10331,4201,780
03/13/20,11,8829,2250,9229,3605,623
03/13/20,12,9666,2250,8776,3322,365
03/13/20,13,10439,2252,8127,2969,333
03/13/20,14,10992,2251,7567,2668,316
03/13/20,15,11352,2251,7285,2053,368
03/13/20,16,11439,2251,7136,1992,411
03/13/20,17,10555,2251,7552,2451,625
03/13/20,18,8513,2251,8442,3781,1209
03/13/20,19,5057,2249,10338,5776,2221
03/13/20,20,4205,2248,11933,5885,2528
03/13/20,21,4042,2247,11872,5915,2281
03/13/20,22,4051,2249,11697,6010,1526
03/13/20,23,4166,2248,10768,5753,1107
03/13/20,24,4418,2249,9494,5436,807
03/12/20,1,2255,2252,9896,5621,1021
03/12/20,2,2274,2253,9566,5182,984
03/12/20,3,2261,2252,9057,5112,989
03/12/20,4,2199,2251,8996,5026,992
03/12/20,5,2233,2250,9654,4913,947
03/12/20,6,2236,2250,10419,5295,1246
03/12/20,7,2376,2249,11312,6105,1773
03/12/20,8,2876,2250,12510,5957,1817
03/12/20,9,5286,2251,11780,4798,1320
03/12/20,10,6412,2252,10403,5296,865
03/12/20,11,6780,2251,10102,4950,852
03/12/20,12,6740,2251,10285,4912,716
03/12/20,13,6698,2253,10505,4577,740
03/12/20,14,6350,2252,11012,4568,774
03/12/20,15,6604,2251,10702,4397,680
03/12/20,16,6883,2248,10284,4081,883
03/12/20,17,6460,2248,9987,4794,1108
03/12/20,18,5175,2249,10608,5812,1522
03/12/20,19,3695,2250,11774,6579,2150
03/12/20,20,3432,2250,12404,6975,2562
03/12/20,21,3230,2251,12463,6965,2417
03/12/20,22,3321,2252,12158,6382,2036
03/12/20,23,3218,2253,11726,5715,1358
03/12/20,24,3307,2254,10589,5329,1038
03/11/20,1,1907,2250,9164,7110,973
03/11/20,2,1797,2250,8685,6995,948
03/11/20,3,1843,2248,8309,6797,965
03/11/20,4,1873,2247,8046,6721,967
03/11/20,5,1869,2246,8548,6625,979
03/11/20,6,1835,2246,9677,6941,982
03/11/20,7,1743,2245,10819,8196,1151
03/11/20,8,1915,2246,11634,8562,1393
03/11/20,9,3366,2247,11467,7268,1128
03/11/20,10,4722,2248,10564,6398,745
03/11/20,11,6660,2249,8548,5421,737
03/11/20,12,7099,2250,7352,5367,690
03/11/20,13,8029,2250,6876,4522,530
03/11/20,14,8589,2249,6269,4163,608
03/11/20,15,8631,2249,6314,4153,639
03/11/20,16,8186,2248,6758,4544,664
03/11/20,17,7483,2247,7112,5291,938
03/11/20,18,5289,2247,8242,7253,1383
03/11/20,19,2524,2246,10780,8474,1766
03/11/20,20,2007,2246,11811,9212,2077
03/11/20,21,2011,2248,12018,8857,1903
03/11/20,22,2069,2250,11919,8146,1460
03/11/20,23,2082,2252,10992,7602,1121
03/11/20,24,2155,2252,9914,6935,1044
03/10/20,1,1802,2249,9387,6153,1677
03/10/20,2,1848,2248,9099,5801,1393
03/10/20,3,1998,2247,8847,5634,1268
03/10/20,4,2077,2246,8823,5502,1230
03/10/20,5,2385,2246,9024,5495,1249
03/10/20,6,2467,2245,9702,5964,1318
03/10/20,7,2452,2246,10945,6813,1672
03/10/20,8,3042,2247,12087,6597,1854
03/10/20,9,4485,2249,11728,5907,1496
03/10/20,10,5823,2249,11186,5111,1073
03/10/20,11,6742,2250,9908,5230,607
03/10/20,12,7469,2252,8963,4767,583
03/10/20,13,7546,2252,9243,4860,265
03/10/20,14,6975,2250,9720,5001,258
03/10/20,15,6404,2249,9427,5421,507
03/10/20,16,5303,2247,9702,6187,748
03/10/20,17,4639,2246,9754,6676,991
03/10/20,18,3448,2246,10852,7271,1312
03/10/20,19,2619,2246,11026,8381,1883
03/10/20,20,2157,2246,11986,8586,2397
03/10/20,21,1900,2247,12243,8068,2491
03/10/20,22,1987,2248,11590,7792,2261
03/10/20,23,2054,2250,10736,7600,1434
03/10/20,24,1976,2250,9483,7506,1224
03/09/20,1,2359,2253,8977,6716,440
03/09/20,2,2286,2252,8866,6279,394
03/09/20,3,2251,2251,8822,6020,395
03/09/20,4,2327,2252,8841,5927,377
03/09/20,5,2265,2252,9005,6475,351
03/09/20,6,2081,2253,9398,7055,810
03/09/20,7,2048,2253,10596,7556,1685
03/09/20,8,2662,2254,11600,7368,2032
03/09/20,9,5361,2255,10471,5938,1701
03/09/20,10,7845,2255,8967,4663,997
03/09/20,11,9337,2254,7391,3820,854
03/09/20,12,9508,2253,6831,3369,703
03/09/20,13,10032,2252,6573,2544,547
03/09/20,14,9490,2250,7161,2868,302
03/09/20,15,8404,2248,7464,3781,419
03/09/20,16,7192,2247,8112,5158,434
03/09/20,17,5323,2246,9063,6141,1120
03/09/20,18,3093,2246,10269,7319,1972
03/09/20,19,1850,2247,11167,8295,2520
03/09/20,20,1779,2248,12213,8465,2669
03/09/20,21,1913,2249,11847,8363,2520
03/09/20,22,1966,2249,11154,8164,2208
03/09/20,23,1893,2249,10704,7480,1714
03/09/20,24,1800,2250,9867,6838,1630
03/08/20,1,2889,2255,7509,6941,837
03/08/20,2,2769,2255,7606,6476,753
03/08/20,3,2732,2254,7578,6412,753
03/08/20,4,2695,2254,7550,6347,669
03/08/20,5,2611,2254,7577,6800,417
03/08/20,6,2525,2255,7749,7014,367
03/08/20,7,2444,2256,7860,7577,310
03/08/20,8,3137,2256,7456,6962,627
03/08/20,9,7163,2256,6296,4280,417
03/08/20,10,10957,2257,4548,1875,309
03/08/20,11,11777,2256,4121,688,363
03/08/20,12,11475,2255,3808,927,287
03/08/20,13,11089,2254,3872,994,291
03/08/20,14,11260,2252,3827,796,178
03/08/20,15,11431,2250,4015,587,202
03/08/20,16,10969,2250,4579,842,287
03/08/20,17,10233,2250,5338,1544,512
03/08/20,18,7434,2251,5912,4187,1321
03/08/20,19,3648,2250,8171,7374,1929
03/08/20,20,3010,2252,9239,8455,2253
03/08/20,21,2891,2253,9582,8306,2111
03/08/20,22,2843,2253,9397,8026,1803
03/08/20,23,2712,2253,9125,7392,1384
03/08/20,24,2556,2253,8414,7206,897
03/07/20,1,3135,2258,7888,6835,823
03/07/20,2,2899,2258,7457,6712,814
03/07/20,3,2680,2257,7230,6565,852
03/07/20,4,2525,2258,7307,6636,711
03/07/20,5,2557,2258,7522,6757,535
03/07/20,6,2812,2258,7408,7082,625
03/07/20,7,3634,2258,7115,7416,526
03/07/20,8,6046,2258,6336,6244,607
03/07/20,9,7524,2258,5309,6175,671
03/07/20,10,8784,2258,4464,5003,952
03/07/20,11,10467,2256,4313,3419,673
03/07/20,12,11499,2256,3901,2725,488
03/07/20,13,11713,2255,3926,2307,405
03/07/20,14,11479,2255,4054,2115,370
03/07/20,15,10693,2256,4323,2957,349
03/07/20,16,9884,2256,4531,3477,687
03/07/20,17,7083,2256,6150,5053,1243
03/07/20,18,3900,2257,7693,7981,1728
03/07/20,19,3355,2257,8899,8446,2401
03/07/20,20,3140,2259,9054,8645,2228
03/07/20,21,2973,2257,8574,8995,2042
03/07/20,22,3002,2257,8618,8599,1538
03/07/20,23,2990,2256,8171,7857,1356
03/07/20,24,2923,2256,7627,7383,1143
03/06/20,1,2723,2256,8470,6924,820
03/06/20,2,2606,2257,8616,6760,559
03/06/20,3,2548,2257,8397,6575,579
03/06/20,4,2501,2259,8396,6479,575
03/06/20,5,2437,2260,8642,6817,559
03/06/20,6,2285,2260,9335,7391,866
03/06/20,7,2736,2260,9473,8489,1066
03/06/20,8,6689,2260,7775,6528,1099
03/06/20,9,10317,2260,5931,4912,565
03/06/20,10,11489,2260,5219,4002,375
03/06/20,11,12104,2258,4896,2915,386
03/06/20,12,12110,2257,4744,2761,415
03/06/20,13,12236,2256,4801,2503,362
03/06/20,14,12337,2255,4827,2672,376
03/06/20,15,12244,2255,4905,3032,355
03/06/20,16,11536,2257,5200,3620,628
03/06/20,17,8164,2258,6936,5416,1387
03/06/20,18,4120,2259,8849,8285,2311
03/06/20,19,3617,2260,9666,9267,2429
03/06/20,20,3440,2258,9710,9028,2392
03/06/20,21,3319,2258,9558,8766,2146
03/06/20,22,3381,2259,9357,8543,1568
03/06/20,23,3200,2258,8783,8052,1244
03/06/20,24,3269,2258,8424,7088,965
03/05/20,1,2344,2259,8779,6952,784
03/05/20,2,2425,2260,8638,6354,781
03/05/20,3,2403,2260,8534,6090,772
03/05/20,4,2495,2260,8705,5988,645
03/05/20,5,2412,2261,9167,6360,515
03/05/20,6,2424,2261,9709,7016,879
03/05/20,7,2868,2261,9717,7643,1394
03/05/20,8,6783,2260,8349,6238,970
03/05/20,9,10437,2260,6914,4102,355
03/05/20,10,11714,2259,6222,2558,405
03/05/20,11,12103,2258,5280,2547,391
03/05/20,12,11959,2257,5177,2554,399
03/05/20,13,11940,2256,5217,2677,374
03/05/20,14,11692,2256,5516,2993,453
03/05/20,15,10568,2256,6398,3933,444
03/05/20,16,8904,2257,7319,5315,617
03/05/20,17,5754,2256,9295,6676,1402
03/05/20,18,2982,2257,10758,8381,2345
03/05/20,19,2668,2258,11466,9287,2535
03/05/20,20,2567,2258,11408,8987,2435
03/05/20,21,2785,2258,10870,8649,2174
03/05/20,22,2758,2257,10606,8176,1717
03/05/20,23,2757,2256,9702,7701,1322
03/05/20,24,2822,2256,8618,7444,1009
03/04/20,1,1824,2267,8055,8298,827
03/04/20,2,1816,2267,7710,7988,814
03/04/20,3,1793,2267,7462,7942,779
03/04/20,4,1775,2267,7412,7858,798
03/04/20,5,1776,2266,7912,7814,849
03/04/20,6,1771,2265,8355,8404,1419
03/04/20,7,2343,2265,8964,9087,1688
03/04/20,8,6482,2265,7192,7263,1447
03/04/20,9,10219,2263,4865,5551,689
03/04/20,10,11552,2262,4338,4009,543
03/04/20,11,11982,2262,4052,3770,292
03/04/20,12,12034,2261,3787,3472,382
03/04/20,13,12052,2261,4191,3215,356
03/04/20,14,11984,2261,4396,3559,412
03/04/20,15,11647,2262,4684,3895,617
03/04/20,16,10445,2263,5569,4860,779
03/04/20,17,6736,2261,8121,6478,1436
03/04/20,18,2453,2260,10564,8783,2422
03/04/20,19,1908,2261,11691,9456,2674
03/04/20,20,1986,2261,11263,9648,2490
03/04/20,21,1939,2261,11198,9045,2336
03/04/20,22,1871,2259,10688,8922,1743
03/04/20,23,1926,2260,9599,8542,1351
03/04/20,24,2179,2261,8882,7901,943
03/03/20,1,2962,2266,7069,8178,846
03/03/20,2,2440,2265,6654,8526,826
03/03/20,3,2344,2265,6602,8298,814
03/03/20,4,2324,2265,6600,8237,823
03/03/20,5,2665,2266,6894,8176,830
03/03/20,6,2489,2265,8219,8275,1178
03/03/20,7,2782,2264,8816,9039,1623
03/03/20,8,7118,2264,6883,7359,1244
03/03/20,9,10992,2264,4228,5753,574
03/03/20,10,11719,2264,3853,4832,354
03/03/20,11,11561,2263,3860,4281,339
03/03/20,12,11655,2263,3694,3942,409
03/03/20,13,11584,2264,3928,3863,354
03/03/20,14,11838,2265,4035,3794,406
03/03/20,15,11742,2266,4114,4525,367
03/03/20,16,10811,2267,4655,5246,635
03/03/20,17,7138,2266,7143,7055,1196
03/03/20,18,2514,2264,10280,8919,2455
03/03/20,19,1880,2264,11471,9634,2687
03/03/20,20,2030,2265,10983,9612,2684
03/03/20,21,1998,2264,10683,9170,2489
03/03/20,22,1890,2265,10429,8793,2026
03/03/20,23,1845,2265,9713,8386,1452
03/03/20,24,1817,2266,8813,8314,944
03/02/20,1,3404,2266,5496,8358,835
03/02/20,2,3558,2266,5224,7935,743
03/02/20,3,3627,2266,5139,7563,757
03/02/20,4,3663,2266,5141,7560,782
03/02/20,5,3609,2266,5652,7925,779
03/02/20,6,3398,2266,6438,8690,1241
03/02/20,7,3672,2265,7594,9198,1683
03/02/20,8,6509,2265,7097,7954,1349
03/02/20,9,9066,2265,5705,6172,911
03/02/20,10,10353,2265,4130,5544,820
03/02/20,11,10692,2263,4044,4937,404
03/02/20,12,11399,2262,3921,3787,410
03/02/20,13,12056,2262,3754,3213,373
03/02/20,14,12409,2262,3962,2968,432
03/02/20,15,12786,2262,4080,2695,433
03/02/20,16,12435,2262,4361,3331,519
03/02/20,17,8696,2262,5939,5650,1434
03/02/20,18,4410,2263,8406,8818,2259
03/02/20,19,3804,2264,9335,9850,2780
03/02/20,20,3371,2263,9651,9958,2673
03/02/20,21,3120,2263,9366,9897,2435
03/02/20,22,3221,2263,8774,9500,1953
03/02/20,23,3242,2263,8339,8650,1524
03/02/20,24,2959,2266,7632,8411,1083
03/01/20,1,4491,2262,4184,7628,1273
03/01/20,2,4458,2262,3998,7370,1053
03/01/20,3,4416,2263,4341,7287,697
03/01/20,4,4749,2264,4217,6868,625
03/01/20,5,4455,2264,4276,7073,707
03/01/20,6,4214,2264,4260,7904,648
03/01/20,7,4278,2264,4339,7989,849
03/01/20,8,6566,2264,3369,6195,1302
03/01/20,9,9109,2264,2142,4847,1456
03/01/20,10,9676,2265,2188,3862,1440
03/01/20,11,10431,2265,1969,3480,1253
03/01/20,12,10532,2266,1927,3286,1168
03/01/20,13,10135,2266,1965,3493,1307
03/01/20,14,9322,2267,2153,4161,1304
03/01/20,15,9333,2267,2196,4451,1394
03/01/20,16,8100,2267,3158,5598,1406
03/01/20,17,5489,2267,5054,7381,1637
03/01/20,18,3500,2265,7150,9352,1774
03/01/20,19,3541,2265,7730,9704,2616
03/01/20,20,3729,2265,7581,10043,2162
03/01/20,21,3691,2266,7476,9823,1960
03/01/20,22,3533,2267,7030,9929,1496
03/01/20,23,3440,2266,6489,9260,1200
03/01/20,24,3460,2267,5783,8428,1236
02/29/20,1,3099,2264,5671,8626,1121
02/29/20,2,3201,2264,4706,8814,987
02/29/20,3,3003,2263,4564,8663,980
02/29/20,4,3175,2261,4342,8319,962
02/29/20,5,3204,2261,4108,8500,1023
02/29/20,6,3095,2263,4223,8733,1327
02/29/20,7,3711,2263,4291,8762,1391
02/29/20,8,6129,2263,3437,7758,1256
02/29/20,9,8455,2264,2813,6186,946
02/29/20,10,10460,2264,2720,4152,672
02/29/20,11,10414,2263,2692,3943,579
02/29/20,12,10098,2263,2540,3665,553
02/29/20,13,9958,2263,2551,3417,315
02/29/20,14,9820,2262,2503,3452,425
02/29/20,15,10630,2261,2717,3062,482
02/29/20,16,11603,2260,3239,3005,274
02/29/20,17,8922,2261,4167,5187,1051
02/29/20,18,5133,2262,4921,8881,2063
02/29/20,19,4051,2262,5743,10350,2677
02/29/20,20,4033,2262,5995,10211,2243
02/29/20,21,4277,2262,5957,9576,2038
02/29/20,22,4666,2262,5532,8881,1837
02/29/20,23,4492,2262,4919,8971,1389
02/29/20,24,4243,2262,4522,8521,1282
02/28/20,1,1655,2264,7236,8701,1081
02/28/20,2,1673,2264,6617,8624,1090
02/28/20,3,1663,2264,6533,8236,1067
02/28/20,4,1701,2263,6353,8370,1006
02/28/20,5,1664,2263,6681,8472,1071
02/28/20,6,1628,2263,7302,8855,1445
02/28/20,7,1720,2263,8386,9236,1922
02/28/20,8,3247,2262,8632,8447,1748
02/28/20,9,6167,2263,7430,6747,1175
02/28/20,10,7647,2263,6639,5644,980
02/28/20,11,8790,2263,6633,4465,974
02/28/20,12,9850,2263,6547,3474,970
02/28/20,13,10415,2264,6590,3067,896
02/28/20,14,9674,2263,6664,4183,1030
02/28/20,15,8730,2262,7001,5506,881
02/28/20,16,7403,2262,7960,6448,983
02/28/20,17,4739,2261,8864,7811,1919
02/28/20,18,2052,2260,9742,9896,2464
02/28/20,19,1932,2261,9986,10564,2672
02/28/20,20,2046,2262,9822,10100,2567
02/28/20,21,2240,2263,9574,9508,2308
02/28/20,22,2451,2263,8992,9100,1966
02/28/20,23,2599,2263,8099,9038,1310
02/28/20,24,2903,2264,6610,8804,1180
02/27/20,1,1792,2266,7597,8180,1031
02/27/20,2,1797,2266,7209,7924,977
02/27/20,3,1798,2266,6967,7784,964
02/27/20,4,1789,2267,6987,7689,1008
02/27/20,5,1819,2265,7577,7581,1037
02/27/20,6,1942,2264,8233,8113,1339
02/27/20,7,2348,2263,8870,8830,1708
02/27/20,8,5949,2263,7896,7028,1424
02/27/20,9,9935,2262,5343,5076,1003
02/27/20,10,11125,2262,4762,3735,937
02/27/20,11,11086,2263,4610,3519,919
02/27/20,12,10776,2263,4418,4010,943
02/27/20,13,10680,2263,4516,4289,919
02/27/20,14,9638,2263,5087,5418,1023
02/27/20,15,8172,2264,5992,6498,1060
02/27/20,16,5117,2264,7752,7937,1726
02/27/20,17,3069,2263,10054,8414,1924
02/27/20,18,1771,2263,10675,9963,2282
02/27/20,19,1731,2264,11133,10430,2408
02/27/20,20,1708,2264,10640,10629,2163
02/27/20,21,1707,2265,10575,9619,2263
02/27/20,22,1709,2265,9809,9365,1988
02/27/20,23,1735,2264,9043,8773,1665
02/27/20,24,1730,2264,8609,8196,1147
02/26/20,1,2023,2266,8085,7255,1085
02/26/20,2,2045,2267,7510,7166,989
02/26/20,3,2034,2266,7308,7033,915
02/26/20,4,2065,2266,7355,6822,945
02/26/20,5,2018,2265,7568,7214,1023
02/26/20,6,1983,2265,8302,7922,1359
02/26/20,7,2303,2265,9006,8776,1857
02/26/20,8,6169,2265,7686,7183,1369
02/26/20,9,10426,2265,5578,4451,915
02/26/20,10,11833,2264,4744,3413,597
02/26/20,11,11899,2263,3954,3494,591
02/26/20,12,11946,2263,3735,3627,503
02/26/20,13,11866,2263,3894,3986,272
02/26/20,14,11842,2263,4134,4245,339
02/26/20,15,11287,2262,4347,4728,627
02/26/20,16,10462,2263,5157,5231,777
02/26/20,17,6884,2263,7102,6943,1751
02/26/20,18,2526,2263,10130,8778,2847
02/26/20,19,2035,2263,11945,8657,2782
02/26/20,20,2041,2263,11279,8946,2639
02/26/20,21,2001,2263,10727,8802,2544
02/26/20,22,1881,2264,10075,9004,1915
02/26/20,23,1872,2265,9132,8505,1499
02/26/20,24,1844,2266,8149,8125,1265
02/25/20,1,2277,2268,7419,7981,1034
02/25/20,2,2419,2268,7174,7576,865
02/25/20,3,2641,2268,6871,7286,888
02/25/20,4,2759,2267,7055,6889,896
02/25/20,5,2615,2267,7603,7031,927
02/25/20,6,2419,2267,8546,7478,1255
02/25/20,7,2781,2266,8740,8625,1880
02/25/20,8,6374,2266,8185,6492,1470
02/25/20,9,10574,2267,6424,3918,620
02/25/20,10,11472,2268,5434,3125,500
02/25/20,11,11524,2267,4972,2847,507
02/25/20,12,11663,2266,4791,2461,579
02/25/20,13,11098,2266,4803,2974,541
02/25/20,14,11704,2266,4824,2716,512
02/25/20,15,11898,2266,4981,3018,558
02/25/20,16,11182,2264,6306,2896,739
02/25/20,17,7323,2264,8232,5564,1285
02/25/20,18,2979,2265,10568,8603,2232
02/25/20,19,2226,2265,11342,9407,2532
02/25/20,20,2199,2265,11064,9334,2415
02/25/20,21,2074,2266,10664,9049,2261
02/25/20,22,2105,2266,10259,8900,1426
02/25/20,23,2007,2268,9462,8213,1298
02/25/20,24,2014,2267,8585,7865,985
02/24/20,1,4395,2265,4179,8610,729
02/24/20,2,4010,2265,4354,8176,733
02/24/20,3,3900,2265,4278,8180,684
02/24/20,4,3749,2265,4501,8049,699
02/24/20,5,3152,2264,5416,8417,786
02/24/20,6,3019,2265,6245,8573,1381
02/24/20,7,3182,2266,6873,9589,2025
02/24/20,8,6299,2266,6171,8320,1720
02/24/20,9,10232,2267,4191,6251,979
02/24/20,10,11155,2268,3145,5668,820
02/24/20,11,11298,2268,2948,5009,562
02/24/20,12,11401,2268,3246,4560,284
02/24/20,13,11487,2267,3231,4410,238
02/24/20,14,11648,2265,3531,4137,276
02/24/20,15,11469,2266,3780,4463,298
02/24/20,16,10516,2267,4322,4681,924
02/24/20,17,7006,2267,6171,7186,1381
02/24/20,18,3068,2268,9050,9445,2221
02/24/20,19,3053,2268,9830,10185,2388
02/24/20,20,3211,2268,9653,9881,2315
02/24/20,21,3187,2268,9284,9581,2065
02/24/20,22,3020,2269,8773,9527,1486
02/24/20,23,2911,2267,8166,8989,991
02/24/20,24,2381,2268,7608,8723,920
02/23/20,1,4719,2263,3945,7861,1395
02/23/20,2,4616,2263,3673,7556,1313
02/23/20,3,4926,2264,2994,7411,1351
02/23/20,4,5295,2263,2816,6984,1271
02/23/20,5,4901,2263,2861,7189,1428
02/23/20,6,4961,2264,2853,7463,1600
02/23/20,7,5206,2265,2979,7752,1568
02/23/20,8,7685,2265,2698,6105,1249
02/23/20,9,11611,2265,2498,2772,870
02/23/20,10,12609,2265,2455,1402,802
02/23/20,11,12539,2264,2196,1543,554
02/23/20,12,11655,2263,2133,1770,753
02/23/20,13,11183,2263,2210,1761,709
02/23/20,14,10970,2262,2279,1675,836
02/23/20,15,11294,2262,2389,1726,716
02/23/20,16,11122,2261,3126,2095,741
02/23/20,17,8543,2261,4462,4611,1037
02/23/20,18,4889,2262,4935,9266,1861
02/23/20,19,4325,2262,5597,10995,2161
02/23/20,20,3949,2263,6119,10881,1997
02/23/20,21,4017,2264,6302,10364,1672
02/23/20,22,4114,2264,6052,9688,1472
02/23/20,23,4374,2264,5278,8905,1358
02/23/20,24,4652,2265,4220,8585,1175
02/22/20,1,2124,2265,6498,8816,1177
02/22/20,2,2237,2266,5994,8459,1143
02/22/20,3,2357,2266,5510,8302,1115
02/22/20,4,2881,2265,5107,7841,1087
02/22/20,5,2802,2264,5217,7931,1096
02/22/20,6,2829,2266,5376,8167,1259
02/22/20,7,2820,2266,5812,8222,1622
02/22/20,8,4610,2265,5829,7313,1323
02/22/20,9,7844,2265,4757,6025,826
02/22/20,10,8412,2266,4423,5771,724
02/22/20,11,9783,2265,3759,4599,674
02/22/20,12,9741,2264,3587,4579,631
02/22/20,13,9340,2263,3639,5125,478
02/22/20,14,10021,2262,3507,4281,433
02/22/20,15,10373,2263,3733,3705,492
02/22/20,16,9202,2262,4407,4812,538
02/22/20,17,6578,2262,5010,6982,1130
02/22/20,18,5006,2262,5700,8627,2169
02/22/20,19,4529,2263,6288,9840,2386
02/22/20,20,4445,2263,6572,9780,2023
02/22/20,21,4774,2264,6657,9120,1676
02/22/20,22,4870,2264,6614,8228,1619
02/22/20,23,4856,2263,5824,8205,1312
02/22/20,24,4753,2264,4792,8084,1279
02/21/20,1,1757,2266,8344,7486,1150
02/21/20,2,1718,2264,7768,7475,1116
02/21/20,3,1644,2265,7612,7328,1079
02/21/20,4,1658,2265,7491,7353,1073
02/21/20,5,1651,2265,8088,7286,1126
02/21/20,6,1768,2266,8771,7756,1347
02/21/20,7,1953,2266,9531,8256,2072
02/21/20,8,3960,2266,9260,7496,1897
02/21/20,9,7990,2266,7386,5394,1146
02/21/20,10,9489,2266,5602,4744,1060
02/21/20,11,9364,2265,5235,5193,841
02/21/20,12,9202,2265,5234,5372,684
02/21/20,13,9468,2265,5127,4919,749
02/21/20,14,9332,2263,5176,5234,854
02/21/20,15,8875,2263,5669,5740,777
02/21/20,16,7049,2263,6704,6838,981
02/21/20,17,4210,2263,8258,8371,1748
02/21/20,18,2031,2264,9418,10046,2608
02/21/20,19,2040,2265,9703,10571,2733
02/21/20,20,2095,2265,9233,10465,2632
02/21/20,21,2243,2266,9404,9541,2378
02/21/20,22,2164,2265,9133,9421,1821
02/21/20,23,2099,2265,8495,9233,1313
02/21/20,24,2001,2265,7469,8914,1277
02/20/20,1,1695,2264,8549,7524,1226
02/20/20,2,1740,2265,8136,7308,1072
02/20/20,3,1778,2265,8072,6988,1051
02/20/20,4,1661,2265,8431,6581,1058
02/20/20,5,1676,2264,8909,6649,1110
